t,px,py,pz,vx,vy,vz,ax,ay,az
14.770,139.013,26.401,19.042,-6.680,20.363,0.441,-21.654,-6.625,-0.135
14.780,138.945,26.604,19.046,-6.897,20.297,0.439,-21.584,-6.855,-0.140
14.790,138.875,26.807,19.051,-7.113,20.229,0.438,-21.511,-7.085,-0.145
14.800,138.802,27.009,19.055,-7.328,20.158,0.436,-21.435,-7.313,-0.150
14.810,138.728,27.210,19.059,-7.542,20.085,0.435,-21.358,-7.541,-0.155
14.820,138.652,27.411,19.064,-7.756,20.009,0.433,-21.277,-7.768,-0.160
14.830,138.573,27.610,19.068,-7.968,19.932,0.432,-21.195,-7.994,-0.164
14.840,138.492,27.809,19.072,-8.180,19.852,0.430,-21.110,-8.220,-0.169
14.850,138.409,28.007,19.077,-8.391,19.769,0.428,-21.022,-8.444,-0.174
14.860,138.324,28.205,19.081,-8.602,19.685,0.427,-20.933,-8.668,-0.179
14.870,138.237,28.401,19.085,-8.811,19.598,0.425,-20.840,-8.890,-0.183
14.880,138.148,28.596,19.089,-9.019,19.509,0.423,-20.746,-9.112,-0.188
14.890,138.057,28.791,19.094,-9.227,19.418,0.421,-20.649,-9.332,-0.193
14.900,137.964,28.985,19.098,-9.433,19.325,0.419,-20.550,-9.552,-0.197
14.910,137.868,29.178,19.102,-9.639,19.230,0.417,-20.448,-9.770,-0.202
14.920,137.771,29.369,19.106,-9.843,19.132,0.415,-20.344,-9.988,-0.207
14.930,137.672,29.560,19.110,-10.047,19.032,0.413,-20.238,-10.204,-0.211
14.940,137.570,29.750,19.114,-10.249,18.930,0.411,-20.130,-10.419,-0.216
14.950,137.467,29.939,19.119,-10.450,18.826,0.409,-20.019,-10.633,-0.220
14.960,137.361,30.127,19.123,-10.651,18.719,0.407,-19.906,-10.846,-0.225
14.970,137.254,30.313,19.127,-10.850,18.611,0.405,-19.790,-11.057,-0.229
14.980,137.144,30.499,19.131,-11.048,18.500,0.402,-19.673,-11.268,-0.234
14.990,137.033,30.683,19.135,-11.244,18.388,0.400,-19.553,-11.477,-0.238
15.000,136.919,30.867,19.139,-11.440,18.273,0.398,-19.431,-11.685,-0.243
15.010,136.804,31.049,19.143,-11.634,18.156,0.395,-19.307,-11.891,-0.247
15.020,136.686,31.230,19.147,-11.827,18.037,0.393,-19.180,-12.096,-0.251
15.030,136.567,31.409,19.151,-12.019,17.916,0.390,-19.051,-12.300,-0.256
15.040,136.446,31.588,19.154,-12.210,17.793,0.388,-18.921,-12.503,-0.260
15.050,136.323,31.765,19.158,-12.399,17.668,0.385,-18.788,-12.704,-0.264
15.060,136.198,31.941,19.162,-12.587,17.541,0.382,-18.653,-12.904,-0.269
15.070,136.071,32.116,19.166,-12.773,17.412,0.380,-18.515,-13.102,-0.273
15.080,135.943,32.290,19.170,-12.958,17.281,0.377,-18.376,-13.299,-0.277
15.090,135.812,32.462,19.173,-13.142,17.148,0.374,-18.235,-13.494,-0.281
15.100,135.680,32.632,19.177,-13.324,17.013,0.371,-18.091,-13.688,-0.285
15.110,135.546,32.802,19.181,-13.505,16.876,0.368,-17.945,-13.880,-0.289
15.120,135.410,32.970,19.185,-13.685,16.737,0.366,-17.798,-14.071,-0.293
15.130,135.272,33.137,19.188,-13.863,16.597,0.363,-17.648,-14.260,-0.297
15.140,135.132,33.302,19.192,-14.039,16.454,0.360,-17.497,-14.448,-0.301
15.150,134.991,33.466,19.195,-14.214,16.310,0.357,-17.343,-14.634,-0.305
15.160,134.848,33.628,19.199,-14.388,16.163,0.354,-17.187,-14.818,-0.309
15.170,134.703,33.789,19.202,-14.560,16.015,0.350,-17.030,-15.001,-0.313
15.180,134.557,33.948,19.206,-14.730,15.865,0.347,-16.870,-15.182,-0.317
15.190,134.409,34.106,19.209,-14.899,15.713,0.344,-16.709,-15.361,-0.321
15.200,134.259,34.263,19.213,-15.066,15.560,0.341,-16.545,-15.539,-0.325
15.210,134.108,34.417,19.216,-15.231,15.404,0.338,-16.380,-15.715,-0.328
15.220,133.954,34.571,19.220,-15.395,15.247,0.334,-16.213,-15.889,-0.332
15.230,133.800,34.722,19.223,-15.557,15.088,0.331,-16.044,-16.061,-0.336
15.240,133.643,34.872,19.226,-15.717,14.928,0.328,-15.873,-16.232,-0.339
15.250,133.485,35.021,19.229,-15.876,14.765,0.324,-15.701,-16.401,-0.343
15.260,133.326,35.168,19.233,-16.033,14.601,0.321,-15.526,-16.567,-0.347
15.270,133.165,35.313,19.236,-16.188,14.436,0.317,-15.350,-16.733,-0.350
15.280,133.002,35.456,19.239,-16.342,14.268,0.314,-15.172,-16.896,-0.354
15.290,132.838,35.598,19.242,-16.494,14.099,0.310,-14.992,-17.057,-0.357
15.300,132.672,35.738,19.245,-16.644,13.929,0.307,-14.811,-17.216,-0.360
15.310,132.505,35.877,19.248,-16.792,13.757,0.303,-14.628,-17.374,-0.364
15.320,132.336,36.014,19.251,-16.938,13.583,0.300,-14.443,-17.529,-0.367
15.330,132.166,36.149,19.254,-17.082,13.408,0.296,-14.257,-17.683,-0.370
15.340,131.995,36.282,19.257,-17.225,13.231,0.292,-14.069,-17.834,-0.374
15.350,131.822,36.413,19.260,-17.366,13.052,0.289,-13.879,-17.984,-0.377
15.360,131.647,36.543,19.263,-17.504,12.873,0.285,-13.688,-18.131,-0.380
15.370,131.472,36.671,19.266,-17.641,12.691,0.281,-13.495,-18.277,-0.383
15.380,131.295,36.797,19.269,-17.776,12.508,0.277,-13.300,-18.420,-0.386
15.390,131.116,36.921,19.271,-17.909,12.324,0.273,-13.104,-18.562,-0.389
15.400,130.936,37.043,19.274,-18.040,12.139,0.269,-12.907,-18.701,-0.392
15.410,130.755,37.164,19.277,-18.169,11.952,0.265,-12.708,-18.838,-0.395
15.420,130.573,37.282,19.279,-18.296,11.763,0.262,-12.508,-18.973,-0.398
15.430,130.389,37.399,19.282,-18.422,11.574,0.258,-12.306,-19.106,-0.401
15.440,130.205,37.514,19.285,-18.545,11.382,0.254,-12.103,-19.237,-0.404
15.450,130.019,37.626,19.287,-18.666,11.190,0.249,-11.898,-19.366,-0.406
15.460,129.831,37.737,19.290,-18.785,10.996,0.245,-11.692,-19.492,-0.409
15.470,129.643,37.846,19.292,-18.902,10.802,0.241,-11.485,-19.617,-0.412
15.480,129.453,37.953,19.294,-19.016,10.605,0.237,-11.276,-19.739,-0.414
15.490,129.263,38.058,19.297,-19.129,10.408,0.233,-11.066,-19.859,-0.417
15.500,129.071,38.162,19.299,-19.240,10.209,0.229,-10.855,-19.976,-0.419
15.510,128.878,38.263,19.301,-19.348,10.010,0.225,-10.643,-20.092,-0.422
15.520,128.684,38.362,19.304,-19.455,9.809,0.220,-10.429,-20.205,-0.424
15.530,128.489,38.459,19.306,-19.559,9.607,0.216,-10.214,-20.316,-0.427
15.540,128.293,38.554,19.308,-19.661,9.404,0.212,-9.998,-20.424,-0.429
15.550,128.096,38.647,19.310,-19.761,9.199,0.208,-9.781,-20.530,-0.431
15.560,127.897,38.738,19.312,-19.859,8.994,0.203,-9.563,-20.634,-0.434
15.570,127.698,38.827,19.314,-19.955,8.788,0.199,-9.343,-20.736,-0.436
15.580,127.498,38.914,19.316,-20.048,8.580,0.195,-9.123,-20.835,-0.438
15.590,127.297,38.998,19.318,-20.139,8.372,0.190,-8.901,-20.932,-0.440
15.600,127.096,39.081,19.320,-20.228,8.163,0.186,-8.679,-21.027,-0.442
15.610,126.893,39.162,19.322,-20.315,7.952,0.181,-8.455,-21.119,-0.444
15.620,126.689,39.240,19.323,-20.400,7.741,0.177,-8.230,-21.209,-0.446
15.630,126.485,39.316,19.325,-20.482,7.529,0.173,-8.005,-21.297,-0.448
15.640,126.280,39.391,19.327,-20.562,7.316,0.168,-7.778,-21.382,-0.450
15.650,126.074,39.463,19.329,-20.640,7.102,0.164,-7.551,-21.464,-0.452
15.660,125.867,39.533,19.330,-20.715,6.888,0.159,-7.323,-21.545,-0.453
15.670,125.659,39.600,19.332,-20.788,6.672,0.155,-7.093,-21.623,-0.455
15.680,125.451,39.666,19.333,-20.859,6.456,0.150,-6.863,-21.698,-0.457
15.690,125.242,39.730,19.335,-20.928,6.239,0.145,-6.633,-21.771,-0.458
15.700,125.033,39.791,19.336,-20.994,6.021,0.141,-6.401,-21.841,-0.460
15.710,124.822,39.850,19.338,-21.058,5.803,0.136,-6.169,-21.909,-0.461
15.720,124.611,39.907,19.339,-21.120,5.584,0.132,-5.936,-21.975,-0.463
15.730,124.400,39.962,19.340,-21.179,5.364,0.127,-5.702,-22.038,-0.464
15.740,124.188,40.014,19.341,-21.236,5.144,0.122,-5.468,-22.099,-0.465
15.750,123.975,40.065,19.343,-21.291,4.923,0.118,-5.233,-22.157,-0.467
15.760,123.762,40.113,19.344,-21.343,4.701,0.113,-4.997,-22.212,-0.468
15.770,123.548,40.159,19.345,-21.393,4.479,0.108,-4.761,-22.266,-0.469
15.780,123.334,40.202,19.346,-21.441,4.256,0.104,-4.524,-22.316,-0.470
15.790,123.120,40.244,19.347,-21.486,4.033,0.099,-4.287,-22.364,-0.471
15.800,122.904,40.283,19.348,-21.529,3.809,0.094,-4.049,-22.410,-0.472
15.810,122.689,40.320,19.349,-21.570,3.585,0.090,-3.811,-22.453,-0.473
15.820,122.473,40.355,19.350,-21.608,3.361,0.085,-3.572,-22.493,-0.474
15.830,122.257,40.387,19.351,-21.643,3.136,0.080,-3.333,-22.531,-0.475
15.840,122.040,40.417,19.351,-21.677,2.911,0.075,-3.093,-22.567,-0.476
15.850,121.823,40.445,19.352,-21.708,2.685,0.071,-2.853,-22.600,-0.477
15.860,121.606,40.471,19.353,-21.736,2.459,0.066,-2.613,-22.630,-0.477
15.870,121.389,40.494,19.353,-21.762,2.233,0.061,-2.372,-22.658,-0.478
15.880,121.171,40.516,19.354,-21.786,2.006,0.056,-2.131,-22.683,-0.478
15.890,120.953,40.535,19.354,-21.807,1.779,0.051,-1.890,-22.706,-0.479
15.900,120.735,40.551,19.355,-21.826,1.552,0.047,-1.648,-22.726,-0.479
15.910,120.516,40.566,19.355,-21.843,1.325,0.042,-1.407,-22.743,-0.480
15.920,120.298,40.578,19.356,-21.857,1.097,0.037,-1.165,-22.758,-0.480
15.930,120.079,40.588,19.356,-21.869,0.870,0.032,-0.923,-22.771,-0.481
15.940,119.860,40.595,19.356,-21.878,0.642,0.027,-0.681,-22.780,-0.481
15.950,119.642,40.600,19.357,-21.885,0.414,0.023,-0.438,-22.788,-0.481
15.960,119.423,40.603,19.357,-21.889,0.186,0.018,-0.196,-22.792,-0.481
15.970,119.204,40.604,19.357,-21.891,-0.041,0.013,0.047,-22.794,-0.481
15.980,118.985,40.603,19.357,-21.890,-0.269,0.008,0.289,-22.794,-0.481
15.990,118.766,40.599,19.357,-21.888,-0.497,0.003,0.047,-22.794,-0.481
16.000,118.547,40.593,19.357,-21.887,-0.725,-0.001,0.289,-22.794,-0.481
16.010,118.328,40.584,19.357,-21.884,-0.953,-0.006,0.544,-23.959,0.000
16.020,118.110,40.574,19.357,-21.879,-1.193,-0.006,0.807,-23.953,-0.000
16.030,117.891,40.560,19.357,-21.871,-1.432,-0.006,1.069,-23.945,-0.000
16.040,117.672,40.545,19.357,-21.860,-1.672,-0.006,1.331,-23.933,-0.000
16.050,117.454,40.527,19.357,-21.847,-1.911,-0.006,1.593,-23.918,-0.000
16.060,117.235,40.507,19.357,-21.831,-2.150,-0.006,1.855,-23.901,-0.000
16.070,117.017,40.484,19.357,-21.812,-2.389,-0.006,2.116,-23.881,-0.000
16.080,116.799,40.459,19.357,-21.791,-2.628,-0.006,2.378,-23.857,-0.000
16.090,116.581,40.431,19.357,-21.767,-2.867,-0.006,2.639,-23.831,-0.000
16.100,116.364,40.402,19.357,-21.741,-3.105,-0.006,2.900,-23.803,-0.000
16.110,116.146,40.369,19.357,-21.712,-3.343,-0.006,3.160,-23.771,-0.000
16.120,115.929,40.335,19.357,-21.680,-3.581,-0.006,3.421,-23.736,-0.000
16.130,115.713,40.298,19.356,-21.646,-3.818,-0.006,3.680,-23.699,-0.000
16.140,115.497,40.258,19.356,-21.609,-4.055,-0.006,3.940,-23.658,-0.001
16.150,115.281,40.217,19.356,-21.570,-4.292,-0.006,4.199,-23.615,-0.001
16.160,115.065,40.172,19.356,-21.528,-4.528,-0.006,4.457,-23.569,-0.001
16.170,114.850,40.126,19.356,-21.483,-4.763,-0.006,4.715,-23.521,-0.001
16.180,114.635,40.077,19.356,-21.436,-4.999,-0.006,4.973,-23.469,-0.001
16.190,114.421,40.026,19.356,-21.386,-5.233,-0.006,5.230,-23.414,-0.001
16.200,114.208,39.973,19.356,-21.334,-5.468,-0.006,5.486,-23.357,-0.001
16.210,113.995,39.917,19.356,-21.279,-5.701,-0.006,5.742,-23.297,-0.001
16.220,113.782,39.859,19.356,-21.222,-5.934,-0.006,5.997,-23.234,-0.001
16.230,113.570,39.798,19.356,-21.162,-6.166,-0.006,6.251,-23.169,-0.001
16.240,113.359,39.735,19.356,-21.099,-6.398,-0.006,6.505,-23.100,-0.001
16.250,113.148,39.670,19.356,-21.034,-6.629,-0.006,6.758,-23.029,-0.001
16.260,112.938,39.603,19.356,-20.967,-6.859,-0.006,7.010,-22.955,-0.001
16.270,112.729,39.533,19.356,-20.897,-7.089,-0.006,7.261,-22.878,-0.001
16.280,112.520,39.461,19.356,-20.824,-7.318,-0.006,7.511,-22.799,-0.001
16.290,112.313,39.387,19.355,-20.749,-7.546,-0.006,7.761,-22.717,-0.001
16.300,112.105,39.310,19.355,-20.671,-7.773,-0.006,8.010,-22.632,-0.001
16.310,111.899,39.231,19.355,-20.591,-7.999,-0.006,8.257,-22.544,-0.001
16.320,111.694,39.150,19.355,-20.509,-8.225,-0.006,8.504,-22.454,-0.001
16.330,111.489,39.067,19.355,-20.424,-8.449,-0.006,8.750,-22.361,-0.001
16.340,111.285,38.981,19.355,-20.336,-8.673,-0.006,8.995,-22.265,-0.001
16.350,111.082,38.893,19.355,-20.246,-8.895,-0.006,9.238,-22.166,-0.001
16.360,110.880,38.803,19.355,-20.154,-9.117,-0.006,9.481,-22.065,-0.001
16.370,110.679,38.711,19.355,-20.059,-9.338,-0.006,9.723,-21.961,-0.001
16.380,110.479,38.616,19.355,-19.962,-9.557,-0.006,9.963,-21.855,-0.001
16.390,110.280,38.520,19.355,-19.862,-9.776,-0.006,10.202,-21.746,-0.002
16.400,110.082,38.421,19.355,-19.760,-9.993,-0.007,10.440,-21.634,-0.002
16.410,109.885,38.320,19.355,-19.656,-10.210,-0.007,10.677,-21.520,-0.002
16.420,109.689,38.217,19.355,-19.549,-10.425,-0.007,10.913,-21.403,-0.002
16.430,109.494,38.111,19.355,-19.440,-10.639,-0.007,11.147,-21.284,-0.002
16.440,109.300,38.004,19.354,-19.328,-10.852,-0.007,11.380,-21.162,-0.002
16.450,109.107,37.894,19.354,-19.214,-11.063,-0.007,11.612,-21.037,-0.002
16.460,108.916,37.783,19.354,-19.098,-11.274,-0.007,11.842,-20.910,-0.002
16.470,108.725,37.669,19.354,-18.980,-11.483,-0.007,12.071,-20.780,-0.002
16.480,108.536,37.553,19.354,-18.859,-11.691,-0.007,12.298,-20.648,-0.002
16.490,108.348,37.435,19.354,-18.736,-11.897,-0.007,12.524,-20.514,-0.002
16.500,108.161,37.315,19.354,-18.611,-12.102,-0.007,12.749,-20.376,-0.002
16.510,107.976,37.193,19.354,-18.484,-12.306,-0.007,12.972,-20.237,-0.002
16.520,107.792,37.069,19.354,-18.354,-12.508,-0.007,13.193,-20.095,-0.002
16.530,107.609,36.943,19.354,-18.222,-12.709,-0.007,13.413,-19.950,-0.002
16.540,107.427,36.815,19.354,-18.088,-12.909,-0.007,13.632,-19.804,-0.002
16.550,107.247,36.685,19.354,-17.951,-13.107,-0.007,13.849,-19.654,-0.002
16.560,107.068,36.553,19.354,-17.813,-13.303,-0.007,14.064,-19.503,-0.002
16.570,106.891,36.419,19.354,-17.672,-13.498,-0.007,14.277,-19.349,-0.002
16.580,106.715,36.283,19.354,-17.530,-13.692,-0.007,14.489,-19.193,-0.002
16.590,106.540,36.145,19.353,-17.385,-13.884,-0.007,14.699,-19.034,-0.002
16.600,106.367,36.005,19.353,-17.238,-14.074,-0.007,14.907,-18.873,-0.002
16.610,106.196,35.863,19.353,-17.089,-14.263,-0.007,15.114,-18.710,-0.002
16.620,106.025,35.720,19.353,-16.937,-14.450,-0.007,15.319,-18.544,-0.002
16.630,105.857,35.574,19.353,-16.784,-14.636,-0.007,15.522,-18.377,-0.002
16.640,105.690,35.427,19.353,-16.629,-14.819,-0.007,15.723,-18.207,-0.002
16.650,105.524,35.278,19.353,-16.472,-15.001,-0.007,15.922,-18.035,-0.002
16.660,105.360,35.127,19.353,-16.313,-15.182,-0.007,16.120,-17.860,-0.002
16.670,105.198,34.974,19.353,-16.151,-15.360,-0.007,16.315,-17.684,-0.002
16.680,105.037,34.820,19.353,-15.988,-15.537,-0.007,16.509,-17.505,-0.003
16.690,104.878,34.664,19.353,-15.823,-15.712,-0.007,16.700,-17.325,-0.003
16.700,104.721,34.506,19.353,-15.656,-15.885,-0.007,16.890,-17.142,-0.003
16.710,104.565,34.346,19.353,-15.487,-16.057,-0.007,17.078,-16.957,-0.003
16.720,104.411,34.184,19.353,-15.316,-16.226,-0.007,17.263,-16.770,-0.003
16.730,104.259,34.021,19.352,-15.144,-16.394,-0.007,17.447,-16.581,-0.003
16.740,104.108,33.857,19.352,-14.969,-16.560,-0.007,17.628,-16.390,-0.003
16.750,103.959,33.690,19.352,-14.793,-16.724,-0.007,17.808,-16.197,-0.003
16.760,103.812,33.522,19.352,-14.615,-16.886,-0.007,17.985,-16.002,-0.003
16.770,103.667,33.352,19.352,-14.435,-17.046,-0.007,18.160,-15.805,-0.003
16.780,103.524,33.181,19.352,-14.254,-17.204,-0.007,18.333,-15.606,-0.003
16.790,103.382,33.008,19.352,-14.070,-17.360,-0.007,18.504,-15.406,-0.003
16.800,103.242,32.834,19.352,-13.885,-17.514,-0.007,18.673,-15.203,-0.003
16.810,103.104,32.658,19.352,-13.698,-17.666,-0.007,18.839,-14.999,-0.003
16.820,102.968,32.481,19.352,-13.510,-17.816,-0.007,19.003,-14.793,-0.003
16.830,102.834,32.302,19.352,-13.320,-17.964,-0.007,19.165,-14.585,-0.003
16.840,102.702,32.121,19.352,-13.128,-18.110,-0.008,19.325,-14.375,-0.003
16.850,102.572,31.940,19.352,-12.935,-18.254,-0.008,19.482,-14.163,-0.003
16.860,102.443,31.756,19.352,-12.740,-18.395,-0.008,19.637,-13.950,-0.003
16.870,102.317,31.572,19.351,-12.544,-18.535,-0.008,19.790,-13.735,-0.003
16.880,102.192,31.386,19.351,-12.346,-18.672,-0.008,19.940,-13.518,-0.003
16.890,102.070,31.198,19.351,-12.147,-18.807,-0.008,20.088,-13.300,-0.003
16.900,101.949,31.010,19.351,-11.946,-18.940,-0.008,20.234,-13.080,-0.003
16.910,101.831,30.819,19.351,-11.743,-19.071,-0.008,20.377,-12.859,-0.003
16.920,101.715,30.628,19.351,-11.540,-19.200,-0.008,20.518,-12.636,-0.003
16.930,101.600,30.436,19.351,-11.334,-19.326,-0.008,20.656,-12.411,-0.003
16.940,101.488,30.242,19.351,-11.128,-19.450,-0.008,20.792,-12.185,-0.003
16.950,101.378,30.047,19.351,-10.920,-19.572,-0.008,20.926,-11.957,-0.003
16.960,101.270,29.850,19.351,-10.711,-19.691,-0.008,21.056,-11.728,-0.003
16.970,101.163,29.653,19.351,-10.500,-19.809,-0.008,21.185,-11.498,-0.003
16.980,101.060,29.454,19.351,-10.288,-19.924,-0.008,21.311,-11.266,-0.003
16.990,100.958,29.254,19.351,-10.075,-20.036,-0.008,21.434,-11.033,-0.003
17.000,100.858,29.053,19.350,-9.861,-20.147,-0.008,21.555,-10.798,-0.003
17.010,100.760,28.851,19.350,-9.645,-20.255,-0.008,21.673,-10.562,-0.003
17.020,100.665,28.648,19.350,-9.429,-20.360,-0.008,21.789,-10.325,-0.003
17.030,100.572,28.444,19.350,-9.211,-20.464,-0.008,21.902,-10.086,-0.003
17.040,100.481,28.239,19.350,-8.992,-20.564,-0.008,22.012,-9.846,-0.003
17.050,100.392,28.033,19.350,-8.772,-20.663,-0.008,22.120,-9.606,-0.003
17.060,100.305,27.826,19.350,-8.550,-20.759,-0.008,22.225,-9.363,-0.003
17.070,100.221,27.618,19.350,-8.328,-20.853,-0.008,22.327,-9.120,-0.003
17.080,100.139,27.409,19.350,-8.105,-20.944,-0.008,22.427,-8.876,-0.003
17.090,100.059,27.199,19.350,-7.881,-21.033,-0.008,22.524,-8.630,-0.003
17.100,99.981,26.988,19.350,-7.655,-21.119,-0.008,22.619,-8.384,-0.003
17.110,99.906,26.776,19.350,-7.429,-21.203,-0.008,22.711,-8.136,-0.004
17.120,99.833,26.564,19.349,-7.202,-21.284,-0.008,22.800,-7.887,-0.004
17.130,99.762,26.351,19.349,-6.974,-21.363,-0.008,22.886,-7.638,-0.004
17.140,99.693,26.137,19.349,-6.745,-21.439,-0.008,22.970,-7.387,-0.004
17.150,99.627,25.922,19.349,-6.515,-21.513,-0.009,23.051,-7.136,-0.004
17.160,99.563,25.707,19.349,-6.285,-21.585,-0.009,23.129,-6.884,-0.004
17.170,99.501,25.490,19.349,-6.054,-21.653,-0.009,23.204,-6.630,-0.004
17.180,99.442,25.273,19.349,-5.822,-21.720,-0.009,23.277,-6.376,-0.004
17.190,99.385,25.056,19.349,-5.589,-21.783,-0.009,23.346,-6.122,-0.004
17.200,99.330,24.838,19.349,-5.355,-21.845,-0.009,23.413,-5.866,-0.004
17.210,99.278,24.619,19.349,-5.121,-21.903,-0.009,23.478,-5.610,-0.004
17.220,99.228,24.400,19.349,-4.886,-21.959,-0.009,23.539,-5.353,-0.004
17.230,99.180,24.180,19.348,-4.651,-22.013,-0.009,23.598,-5.095,-0.004
17.240,99.135,23.960,19.348,-4.415,-22.064,-0.009,23.653,-4.837,-0.004
17.250,99.092,23.739,19.348,-4.179,-22.112,-0.009,23.706,-4.578,-0.004
17.260,99.051,23.517,19.348,-3.942,-22.158,-0.009,23.756,-4.318,-0.004
17.270,99.013,23.295,19.348,-3.704,-22.201,-0.009,23.804,-4.058,-0.004
17.280,98.977,23.073,19.348,-3.466,-22.242,-0.009,23.848,-3.798,-0.004
17.290,98.944,22.851,19.348,-3.227,-22.280,-0.009,23.890,-3.537,-0.004
17.300,98.912,22.628,19.348,-2.989,-22.315,-0.009,23.928,-3.275,-0.004
17.310,98.884,22.404,19.348,-2.749,-22.348,-0.009,23.964,-3.013,-0.004
17.320,98.857,22.181,19.348,-2.510,-22.378,-0.009,23.997,-2.751,-0.004
17.330,98.834,21.957,19.348,-2.270,-22.406,-0.009,24.027,-2.488,-0.004
17.340,98.812,21.733,19.348,-2.029,-22.430,-0.009,24.055,-2.225,-0.004
17.350,98.793,21.508,19.347,-1.789,-22.453,-0.009,24.079,-1.962,-0.004
17.360,98.776,21.284,19.347,-1.548,-22.472,-0.009,24.100,-1.698,-0.004
17.370,98.762,21.059,19.347,-1.307,-22.489,-0.009,24.119,-1.434,-0.004
17.380,98.750,20.834,19.347,-1.066,-22.504,-0.009,24.135,-1.170,-0.004
17.390,98.741,20.609,19.347,-0.824,-22.515,-0.009,24.148,-0.906,-0.004
17.400,98.734,20.384,19.347,-0.583,-22.524,-0.009,24.157,-0.642,-0.004
17.410,98.729,20.158,19.347,-0.341,-22.531,-0.009,24.164,-0.377,-0.004
17.420,98.727,19.933,19.347,-0.100,-22.535,-0.010,24.169,-0.113,-0.004
17.430,98.727,19.708,19.347,0.142,-22.536,-0.010,24.170,0.152,-0.004
17.440,98.730,19.482,19.347,0.384,-22.534,-0.010,24.168,0.416,-0.004
17.450,98.735,19.257,19.346,0.625,-22.530,-0.010,24.164,0.681,-0.004
17.460,98.742,19.032,19.346,0.867,-22.523,-0.010,24.168,0.416,-0.004
17.470,98.752,18.806,19.346,1.109,-22.519,-0.010,24.164,0.681,-0.004
17.480,98.764,18.581,19.346,1.350,-22.512,-0.010,25.383,0.977,-0.000
17.490,98.779,18.356,19.346,1.604,-22.502,-0.010,25.372,1.263,0.000
17.500,98.796,18.131,19.346,1.858,-22.490,-0.010,25.358,1.549,0.000
17.510,98.816,17.906,19.346,2.111,-22.474,-0.010,25.341,1.835,0.000
17.520,98.839,17.682,19.346,2.365,-22.456,-0.010,25.320,2.120,0.000
17.530,98.864,17.457,19.346,2.618,-22.435,-0.010,25.296,2.406,0.001
17.540,98.891,17.233,19.346,2.871,-22.411,-0.010,25.269,2.691,0.001
17.550,98.921,17.009,19.345,3.124,-22.384,-0.010,25.239,2.976,0.001
17.560,98.954,16.785,19.345,3.376,-22.354,-0.010,25.205,3.260,0.001
17.570,98.989,16.562,19.345,3.628,-22.321,-0.010,25.168,3.544,0.001
17.580,99.026,16.339,19.345,3.880,-22.286,-0.010,25.129,3.828,0.001
17.590,99.066,16.116,19.345,4.131,-22.248,-0.010,25.085,4.111,0.001
17.600,99.109,15.894,19.345,4.382,-22.207,-0.010,25.039,4.394,0.001
17.610,99.154,15.672,19.345,4.632,-22.163,-0.010,24.990,4.676,0.002
17.620,99.201,15.451,19.345,4.882,-22.116,-0.010,24.937,4.958,0.002
17.630,99.251,15.230,19.345,5.132,-22.066,-0.010,24.881,5.239,0.002
17.640,99.304,15.010,19.345,5.380,-22.014,-0.010,24.822,5.519,0.002
17.650,99.359,14.790,19.345,5.629,-21.959,-0.010,24.760,5.799,0.002
17.660,99.417,14.570,19.344,5.876,-21.901,-0.010,24.694,6.078,0.002
17.670,99.477,14.352,19.344,6.123,-21.840,-0.010,24.626,6.356,0.002
17.680,99.539,14.134,19.344,6.369,-21.776,-0.010,24.554,6.634,0.002
17.690,99.604,13.916,19.344,6.615,-21.710,-0.009,24.480,6.910,0.003
17.700,99.671,13.699,19.344,6.860,-21.641,-0.009,24.402,7.186,0.003
17.710,99.741,13.483,19.344,7.104,-21.569,-0.009,24.321,7.461,0.003
17.720,99.813,13.268,19.344,7.347,-21.495,-0.009,24.237,7.735,0.003
17.730,99.888,13.053,19.344,7.589,-21.417,-0.009,24.149,8.008,0.003
17.740,99.965,12.840,19.344,7.831,-21.337,-0.009,24.059,8.281,0.003
17.750,100.045,12.627,19.344,8.071,-21.254,-0.009,23.966,8.552,0.003
17.760,100.127,12.415,19.343,8.311,-21.169,-0.009,23.869,8.822,0.003
17.770,100.211,12.203,19.343,8.550,-21.081,-0.009,23.770,9.091,0.004
17.780,100.298,11.993,19.343,8.787,-20.990,-0.009,23.668,9.359,0.004
17.790,100.387,11.784,19.343,9.024,-20.896,-0.009,23.562,9.625,0.004
17.800,100.478,11.575,19.343,9.260,-20.800,-0.009,23.454,9.891,0.004
17.810,100.572,11.368,19.343,9.494,-20.701,-0.009,23.342,10.155,0.004
17.820,100.668,11.161,19.343,9.728,-20.599,-0.009,23.228,10.418,0.004
17.830,100.766,10.956,19.343,9.960,-20.495,-0.009,23.110,10.680,0.004
17.840,100.867,10.751,19.343,10.191,-20.388,-0.009,22.990,10.941,0.004
17.850,100.970,10.548,19.343,10.421,-20.279,-0.009,22.867,11.200,0.004
17.860,101.076,10.346,19.343,10.650,-20.167,-0.009,22.740,11.457,0.005
17.870,101.183,10.145,19.342,10.877,-20.052,-0.009,22.611,11.714,0.005
17.880,101.293,9.945,19.342,11.103,-19.935,-0.009,22.479,11.969,0.005
17.890,101.405,9.746,19.342,11.328,-19.816,-0.009,22.344,12.222,0.005
17.900,101.520,9.548,19.342,11.551,-19.693,-0.009,22.207,12.474,0.005
17.910,101.636,9.352,19.342,11.773,-19.569,-0.009,22.066,12.724,0.005
17.920,101.755,9.157,19.342,11.994,-19.441,-0.009,21.923,12.973,0.005
