t,px,py,pz,vx,vy,vz,ax,ay,az
24.190,104.397,-32.188,174.085,-15.584,17.862,-0.244,0.000,0.000,0.000
24.200,104.242,-32.008,174.083,-15.372,18.048,-0.244,0.000,0.000,0.000
24.210,104.090,-31.827,174.080,-15.158,18.231,-0.244,0.000,0.000,0.000
24.220,103.939,-31.644,174.078,-14.942,18.412,-0.244,0.000,0.000,0.000
24.230,103.791,-31.459,174.075,-14.724,18.590,-0.244,0.000,0.000,0.000
24.240,103.645,-31.272,174.073,-14.503,18.766,-0.244,0.000,0.000,0.000
24.250,103.501,-31.083,174.070,-14.280,18.939,-0.244,0.000,0.000,0.000
24.260,103.359,-30.893,174.068,-14.056,19.109,-0.244,0.000,0.000,0.000
24.270,103.220,-30.701,174.066,-13.829,19.277,-0.244,0.000,0.000,0.000
24.280,103.083,-30.508,174.063,-13.601,19.442,-0.244,0.000,0.000,0.000
24.290,102.948,-30.312,174.061,-13.370,19.605,-0.244,0.000,0.000,0.000
24.300,102.815,-30.115,174.058,-13.137,19.764,-0.244,0.000,0.000,0.000
24.310,102.685,-29.917,174.056,-12.903,19.921,-0.244,0.000,0.000,0.000
24.320,102.557,-29.717,174.053,-12.667,20.075,-0.244,0.000,0.000,0.000
24.330,102.432,-29.516,174.051,-12.429,20.226,-0.244,0.000,0.000,0.000
24.340,102.309,-29.313,174.049,-12.189,20.375,-0.244,0.000,0.000,0.000
24.350,102.188,-29.108,174.046,-11.947,20.521,-0.244,0.000,0.000,0.000
24.360,102.070,-28.902,174.044,-11.704,20.663,-0.244,0.000,0.000,0.000
24.370,101.954,-28.695,174.041,-11.459,20.803,-0.244,0.000,0.000,0.000
24.380,101.841,-28.486,174.039,-11.212,20.940,-0.244,0.000,0.000,0.000
24.390,101.730,-28.276,174.036,-10.964,21.074,-0.244,0.000,0.000,0.000
24.400,101.621,-28.065,174.034,-10.714,21.206,-0.244,0.000,0.000,0.000
24.410,101.515,-27.852,174.031,-10.462,21.334,-0.244,0.000,0.000,0.000
24.420,101.412,-27.638,174.029,-10.209,21.459,-0.244,0.000,0.000,0.000
24.430,101.311,-27.423,174.027,-9.955,21.581,-0.244,0.000,0.000,0.000
24.440,101.213,-27.206,174.024,-9.699,21.700,-0.244,0.000,0.000,0.000
24.450,101.117,-26.989,174.022,-9.441,21.817,-0.244,0.000,0.000,0.000
24.460,101.024,-26.770,174.019,-9.183,21.930,-0.244,0.000,0.000,0.000
24.470,100.934,-26.550,174.017,-8.923,22.040,-0.244,0.000,0.000,0.000
24.480,100.846,-26.329,174.014,-8.661,22.147,-0.244,0.000,0.000,0.000
24.490,100.760,-26.107,174.012,-8.399,22.251,-0.244,0.000,0.000,0.000
24.500,100.678,-25.884,174.009,-8.135,22.351,-0.244,0.000,0.000,0.000
24.510,100.598,-25.660,174.007,-7.870,22.449,-0.244,0.000,0.000,0.000
24.520,100.520,-25.435,174.005,-7.604,22.544,-0.244,0.000,0.000,0.000
24.530,100.446,-25.209,174.002,-7.336,22.635,-0.244,0.000,0.000,0.000
24.540,100.374,-24.983,174.000,-7.068,22.723,-0.244,0.000,0.000,0.000
24.550,100.304,-24.755,173.997,-6.798,22.808,-0.244,0.000,0.000,0.000
24.560,100.238,-24.526,173.995,-6.528,22.890,-0.244,0.000,0.000,0.000
24.570,100.174,-24.297,173.992,-6.256,22.969,-0.244,0.000,0.000,0.000
24.580,100.112,-24.067,173.990,-5.984,23.044,-0.244,0.000,0.000,0.000
24.590,100.054,-23.836,173.987,-5.711,23.116,-0.244,0.000,0.000,0.000
24.600,99.998,-23.605,173.985,-5.437,23.185,-0.244,0.000,0.000,0.000
24.610,99.945,-23.373,173.983,-5.162,23.251,-0.244,0.000,0.000,0.000
24.620,99.895,-23.140,173.980,-4.886,23.313,-0.244,0.000,0.000,0.000
24.630,99.848,-22.906,173.978,-4.610,23.372,-0.244,0.000,0.000,0.000
24.640,99.803,-22.672,173.975,-4.333,23.428,-0.244,0.000,0.000,0.000
24.650,99.761,-22.438,173.973,-4.055,23.481,-0.244,0.000,0.000,0.000
24.660,99.722,-22.203,173.970,-3.776,23.530,-0.244,0.000,0.000,0.000
24.670,99.685,-21.967,173.968,-3.497,23.576,-0.244,0.000,0.000,0.000
24.680,99.652,-21.731,173.965,-3.218,23.619,-0.244,0.000,0.000,0.000
24.690,99.621,-21.495,173.963,-2.938,23.659,-0.244,0.000,0.000,0.000
24.700,99.593,-21.258,173.961,-2.657,23.695,-0.244,0.000,0.000,0.000
24.710,99.568,-21.021,173.958,-2.376,23.728,-0.244,0.000,0.000,0.000
24.720,99.546,-20.784,173.956,-2.095,23.757,-0.244,0.000,0.000,0.000
24.730,99.526,-20.546,173.953,-1.813,23.783,-0.244,0.000,0.000,0.000
24.740,99.509,-20.308,173.951,-1.531,23.806,-0.244,0.000,0.000,0.000
24.750,99.495,-20.070,173.948,-1.249,23.825,-0.244,0.000,0.000,0.000
24.760,99.484,-19.831,173.946,-0.966,23.842,-0.244,0.000,0.000,0.000
24.770,99.476,-19.593,173.944,-0.684,23.854,-0.244,0.000,0.000,0.000
24.780,99.471,-19.354,173.941,-0.401,23.864,-0.244,0.000,0.000,0.000
24.790,99.468,-19.116,173.939,-0.102,23.870,-0.244,0.000,0.000,0.000
24.800,99.469,-18.877,173.936,0.196,23.873,-0.244,0.000,0.000,0.000
24.810,99.472,-18.638,173.934,0.495,23.873,-0.244,0.000,0.000,0.000
24.820,99.478,-18.400,173.931,0.793,23.868,-0.244,0.000,0.000,0.000
24.830,99.488,-18.161,173.929,1.092,23.860,-0.244,0.000,0.000,0.000
24.840,99.500,-17.922,173.926,1.390,23.849,-0.244,0.000,0.000,0.000
24.850,99.516,-17.684,173.924,1.688,23.834,-0.244,0.000,0.000,0.000
24.860,99.534,-17.446,173.922,1.986,23.815,-0.244,0.000,0.000,0.000
24.870,99.555,-17.208,173.919,2.284,23.792,-0.244,0.000,0.000,0.000
24.880,99.580,-16.970,173.917,2.582,23.766,-0.244,0.000,0.000,0.000
24.890,99.607,-16.732,173.914,2.879,23.736,-0.244,0.000,0.000,0.000
24.900,99.637,-16.495,173.912,3.176,23.703,-0.244,0.000,0.000,0.000
24.910,99.671,-16.258,173.909,3.472,23.666,-0.244,0.000,0.000,0.000
24.920,99.707,-16.022,173.907,3.768,23.625,-0.244,0.000,0.000,0.000
24.930,99.746,-15.786,173.904,4.064,23.581,-0.244,0.000,0.000,0.000
24.940,99.788,-15.550,173.902,4.359,23.533,-0.244,0.000,0.000,0.000
24.950,99.833,-15.315,173.900,4.653,23.481,-0.244,0.000,0.000,0.000
24.960,99.881,-15.081,173.897,4.947,23.426,-0.244,0.000,0.000,0.000
24.970,99.932,-14.847,173.895,5.240,23.367,-0.244,0.000,0.000,0.000
24.980,99.986,-14.613,173.892,5.532,23.305,-0.244,0.000,0.000,0.000
24.990,100.043,-14.381,173.890,5.824,23.239,-0.244,0.000,0.000,0.000
25.000,100.102,-14.149,173.887,6.115,23.170,-0.244,0.000,0.000,0.000
25.010,100.165,-13.917,173.885,6.405,23.097,-0.244,0.000,0.000,0.000
25.020,100.230,-13.687,173.882,6.694,23.020,-0.244,0.000,0.000,0.000
25.030,100.299,-13.457,173.880,6.982,22.940,-0.244,0.000,0.000,0.000
25.040,100.370,-13.228,173.878,7.269,22.857,-0.244,0.000,0.000,0.000
25.050,100.444,-13.000,173.875,7.555,22.770,-0.244,0.000,0.000,0.000
25.060,100.521,-12.772,173.873,7.840,22.679,-0.244,0.000,0.000,0.000
25.070,100.601,-12.546,173.870,8.124,22.585,-0.244,0.000,0.000,0.000
25.080,100.684,-12.321,173.868,8.407,22.487,-0.244,0.000,0.000,0.000
25.090,100.769,-12.096,173.865,8.689,22.386,-0.244,0.000,0.000,0.000
25.100,100.857,-11.873,173.863,8.969,22.282,-0.244,0.000,0.000,0.000
25.110,100.949,-11.651,173.861,9.248,22.174,-0.244,0.000,0.000,0.000
25.120,101.042,-11.430,173.858,9.526,22.063,-0.244,0.000,0.000,0.000
25.130,101.139,-11.210,173.856,9.802,21.948,-0.244,0.000,0.000,0.000
25.140,101.238,-10.991,173.853,10.077,21.830,-0.244,0.000,0.000,0.000
25.150,101.341,-10.773,173.851,10.351,21.709,-0.244,0.000,0.000,0.000
25.160,101.445,-10.557,173.848,10.623,21.584,-0.244,0.000,0.000,0.000
25.170,101.553,-10.341,173.846,10.894,21.456,-0.244,0.000,0.000,0.000
25.180,101.663,-10.127,173.843,11.163,21.325,-0.244,0.000,0.000,0.000
25.190,101.776,-9.915,173.841,11.430,21.190,-0.244,0.000,0.000,0.000
25.200,101.892,-9.704,173.839,11.696,21.052,-0.244,0.000,0.000,0.000
25.210,102.010,-9.494,173.836,11.960,20.911,-0.244,0.000,0.000,0.000
25.220,102.131,-9.285,173.834,12.222,20.767,-0.244,0.000,0.000,0.000
25.230,102.255,-9.079,173.831,12.483,20.619,-0.244,0.000,0.000,0.000
25.240,102.381,-8.873,173.829,12.742,20.468,-0.244,0.000,0.000,0.000
25.250,102.509,-8.669,173.826,12.998,20.314,-0.244,0.000,0.000,0.000
25.260,102.641,-8.467,173.824,13.254,20.157,-0.244,0.000,0.000,0.000
25.270,102.774,-8.266,173.821,13.507,19.997,-0.244,0.000,0.000,0.000
25.280,102.911,-8.067,173.819,13.758,19.834,-0.244,0.000,0.000,0.000
25.290,103.050,-7.869,173.817,14.007,19.667,-0.244,0.000,0.000,0.000
25.300,103.191,-7.674,173.814,14.254,19.498,-0.244,0.000,0.000,0.000
25.310,103.335,-7.479,173.812,14.499,19.326,-0.244,0.000,0.000,0.000
25.320,103.481,-7.287,173.809,14.742,19.150,-0.244,0.000,0.000,0.000
25.330,103.630,-7.096,173.807,14.983,18.972,-0.244,0.000,0.000,0.000
25.340,103.781,-6.908,173.804,15.222,18.790,-0.244,0.000,0.000,0.000
25.350,103.934,-6.721,173.802,15.458,18.606,-0.244,0.000,0.000,0.000
25.360,104.090,-6.536,173.799,15.692,18.419,-0.244,0.000,0.000,0.000
25.370,104.248,-6.352,173.797,15.924,18.229,-0.244,0.000,0.000,0.000
25.380,104.408,-6.171,173.795,16.154,18.036,-0.244,0.000,0.000,0.000
25.390,104.571,-5.992,173.792,16.381,17.841,-0.244,0.000,0.000,0.000
25.400,104.736,-5.814,173.790,16.606,17.642,-0.244,0.000,0.000,0.000
25.410,104.903,-5.639,173.787,16.828,17.441,-0.244,0.000,0.000,0.000
25.420,105.072,-5.465,173.785,17.048,17.237,-0.244,0.000,0.000,0.000
25.430,105.244,-5.294,173.782,17.266,17.031,-0.244,0.000,0.000,0.000
25.440,105.418,-5.125,173.780,17.481,16.821,-0.244,0.000,0.000,0.000
25.450,105.594,-4.958,173.777,17.693,16.610,-0.244,0.000,0.000,0.000
25.460,105.772,-4.793,173.775,17.903,16.395,-0.244,0.000,0.000,0.000
25.470,105.952,-4.630,173.773,18.110,16.178,-0.244,0.000,0.000,0.000
25.480,106.134,-4.469,173.770,18.315,15.959,-0.244,0.000,0.000,0.000
25.490,106.318,-4.311,173.768,18.517,15.737,-0.244,0.000,0.000,0.000
25.500,106.504,-4.154,173.765,18.716,15.512,-0.244,0.000,0.000,0.000
25.510,106.692,-4.000,173.763,18.912,15.285,-0.244,0.000,0.000,0.000
25.520,106.882,-3.849,173.760,19.106,15.056,-0.244,0.000,0.000,0.000
25.530,107.074,-3.699,173.758,19.297,14.824,-0.244,0.000,0.000,0.000
25.540,107.268,-3.552,173.756,19.485,14.590,-0.244,0.000,0.000,0.000
25.550,107.464,-3.407,173.753,19.670,14.354,-0.244,0.000,0.000,0.000
25.560,107.662,-3.265,173.751,19.852,14.115,-0.244,0.000,0.000,0.000
25.570,107.861,-3.125,173.748,20.031,13.875,-0.244,0.000,0.000,0.000
25.580,108.062,-2.988,173.746,20.208,13.632,-0.244,0.000,0.000,0.000
25.590,108.265,-2.852,173.743,20.381,13.386,-0.244,0.000,0.000,0.000
25.600,108.470,-2.720,173.741,20.552,13.139,-0.244,0.000,0.000,0.000
25.610,108.676,-2.590,173.738,20.719,12.890,-0.244,0.000,0.000,0.000
25.620,108.884,-2.462,173.736,20.883,12.638,-0.244,0.000,0.000,0.000
25.630,109.094,-2.337,173.734,21.045,12.385,-0.244,0.000,0.000,0.000
25.640,109.305,-2.214,173.731,21.203,12.130,-0.244,0.000,0.000,0.000
25.650,109.518,-2.094,173.729,21.358,11.872,-0.244,0.000,0.000,0.000
25.660,109.732,-1.977,173.726,21.510,11.613,-0.244,0.000,0.000,0.000
25.670,109.948,-1.862,173.724,21.659,11.352,-0.244,0.000,0.000,0.000
25.680,110.165,-1.750,173.721,21.804,11.089,-0.244,0.000,0.000,0.000
25.690,110.384,-1.640,173.719,21.947,10.825,-0.244,0.000,0.000,0.000
25.700,110.604,-1.533,173.716,22.086,10.558,-0.244,0.000,0.000,0.000
25.710,110.826,-1.429,173.714,22.222,10.290,-0.244,0.000,0.000,0.000
25.720,111.049,-1.328,173.712,22.354,10.020,-0.244,0.000,0.000,0.000
25.730,111.273,-1.229,173.709,22.484,9.749,-0.244,0.000,0.000,0.000
25.740,111.498,-1.133,173.707,22.609,9.476,-0.244,0.000,0.000,0.000
25.750,111.725,-1.039,173.704,22.732,9.201,-0.244,0.000,0.000,0.000
25.760,111.953,-0.949,173.702,22.851,8.925,-0.244,0.000,0.000,0.000
25.770,112.182,-0.861,173.699,22.967,8.648,-0.244,0.000,0.000,0.000
25.780,112.412,-0.776,173.697,23.080,8.369,-0.244,0.000,0.000,0.000
25.790,112.644,-0.693,173.694,23.189,8.089,-0.244,0.000,0.000,0.000
25.800,112.876,-0.614,173.692,23.295,7.807,-0.244,0.000,0.000,0.000
25.810,113.109,-0.537,173.690,23.397,7.524,-0.244,0.000,0.000,0.000
25.820,113.344,-0.463,173.687,23.496,7.240,-0.244,0.000,0.000,0.000
25.830,113.579,-0.392,173.685,23.591,6.955,-0.244,0.000,0.000,0.000
25.840,113.816,-0.324,173.682,23.683,6.669,-0.244,0.000,0.000,0.000
25.850,114.053,-0.259,173.680,23.771,6.381,-0.244,0.000,0.000,0.000
25.860,114.291,-0.197,173.677,23.856,6.092,-0.244,0.000,0.000,0.000
25.870,114.530,-0.137,173.675,23.938,5.803,-0.244,0.000,0.000,0.000
25.880,114.770,-0.081,173.672,24.015,5.512,-0.244,0.000,0.000,0.000
25.890,115.010,-0.027,173.670,24.090,5.220,-0.244,0.000,0.000,0.000
25.900,115.252,0.024,173.668,24.160,4.928,-0.244,0.000,0.000,0.000
25.910,115.494,0.072,173.665,24.227,4.634,-0.244,0.000,0.000,0.000
25.920,115.736,0.116,173.663,24.291,4.340,-0.244,0.000,0.000,0.000
25.930,115.979,0.158,173.660,24.351,4.045,-0.244,0.000,0.000,0.000
25.940,116.223,0.197,173.658,24.407,3.749,-0.244,0.000,0.000,0.000
25.950,116.468,0.233,173.655,24.460,3.453,-0.244,0.000,0.000,0.000
25.960,116.712,0.266,173.653,24.509,3.156,-0.244,0.000,0.000,0.000
25.970,116.958,0.296,173.651,24.554,2.858,-0.244,0.000,0.000,0.000
25.980,117.203,0.323,173.648,24.596,2.560,-0.244,0.000,0.000,0.000
25.990,117.450,0.348,173.646,24.634,2.261,-0.244,0.000,0.000,0.000
26.000,117.696,0.369,173.643,24.669,1.962,-0.244,0.000,0.000,0.000
26.010,117.943,0.387,173.641,24.700,1.662,-0.244,0.000,0.000,0.000
26.020,118.190,0.402,173.638,24.727,1.362,-0.244,0.000,0.000,0.000
26.030,118.437,0.414,173.636,24.750,1.062,-0.244,0.000,0.000,0.000
26.040,118.685,0.423,173.633,24.770,0.761,-0.244,0.000,0.000,0.000
26.050,118.933,0.429,173.631,24.786,0.460,-0.244,0.000,0.000,0.000
26.060,119.181,0.432,173.629,24.799,0.159,-0.244,0.000,0.000,0.000
26.070,119.429,0.432,173.626,24.808,-0.142,-0.244,0.000,0.000,0.000
26.080,119.677,0.430,173.624,24.813,-0.444,-0.244,0.000,0.000,0.000
26.090,119.925,0.425,173.621,24.813,-0.444,-0.244,0.000,0.000,0.000
26.100,120.173,0.421,173.619,24.813,-0.444,-0.244,0.000,0.000,0.000
26.110,120.421,0.416,173.616,24.813,-0.444,-0.244,0.000,0.000,0.000
26.120,120.669,0.412,173.614,24.813,-0.444,-0.244,0.000,0.000,0.000
26.130,120.918,0.407,173.611,24.813,-0.444,-0.244,0.000,0.000,0.000
26.140,121.166,0.403,173.609,24.813,-0.444,-0.244,0.000,0.000,0.000
26.150,121.414,0.398,173.607,24.813,-0.444,-0.244,0.000,0.000,0.000
26.160,121.662,0.394,173.604,24.813,-0.444,-0.244,0.000,0.000,0.000
26.170,121.910,0.390,173.602,24.813,-0.444,-0.244,0.000,0.000,0.000
26.180,122.158,0.385,173.599,24.813,-0.444,-0.244,0.000,0.000,0.000
26.190,122.406,0.381,173.597,24.813,-0.444,-0.244,0.000,0.000,0.000
26.200,122.654,0.376,173.594,24.813,-0.444,-0.244,0.000,0.000,0.000
26.210,122.903,0.372,173.592,24.813,-0.444,-0.244,0.000,0.000,0.000
26.220,123.151,0.367,173.589,24.813,-0.444,-0.244,0.000,0.000,0.000
26.230,123.399,0.363,173.587,24.813,-0.444,-0.244,0.000,0.000,0.000
26.240,123.647,0.359,173.585,24.813,-0.444,-0.244,0.000,0.000,0.000
26.250,123.895,0.354,173.582,24.813,-0.444,-0.244,0.000,0.000,0.000
26.260,124.143,0.350,173.580,24.813,-0.444,-0.244,0.000,0.000,0.000
26.270,124.391,0.345,173.577,24.813,-0.444,-0.244,0.000,0.000,0.000
26.280,124.639,0.341,173.575,24.813,-0.444,-0.244,0.000,0.000,0.000
26.290,124.888,0.336,173.572,24.813,-0.444,-0.244,0.000,0.000,0.000
26.300,125.136,0.332,173.570,24.813,-0.444,-0.244,0.000,0.000,0.000
26.310,125.384,0.327,173.568,24.813,-0.444,-0.244,0.000,0.000,0.000
26.320,125.632,0.323,173.565,24.813,-0.444,-0.244,0.000,0.000,0.000
26.330,125.880,0.319,173.563,24.813,-0.444,-0.244,0.000,0.000,0.000
26.340,126.128,0.314,173.560,24.813,-0.444,-0.244,0.000,0.000,0.000
26.350,126.376,0.310,173.558,24.813,-0.444,-0.244,0.000,0.000,0.000
26.360,126.625,0.305,173.555,24.813,-0.444,-0.244,0.000,0.000,0.000
26.370,126.873,0.301,173.553,24.813,-0.444,-0.244,0.000,0.000,0.000
26.380,127.121,0.296,173.550,24.813,-0.444,-0.244,0.000,0.000,0.000
26.390,127.369,0.292,173.548,24.813,-0.444,-0.244,0.000,0.000,0.000
26.400,127.617,0.288,173.546,24.813,-0.444,-0.244,0.000,0.000,0.000
26.410,127.865,0.283,173.543,24.813,-0.444,-0.244,0.000,0.000,0.000
26.420,128.113,0.279,173.541,24.813,-0.444,-0.244,0.000,0.000,0.000
26.430,128.361,0.274,173.538,24.813,-0.444,-0.244,0.000,0.000,0.000
26.440,128.610,0.270,173.536,24.813,-0.444,-0.244,0.000,0.000,0.000
26.450,128.858,0.265,173.533,24.813,-0.444,-0.244,0.000,0.000,0.000
26.460,129.106,0.261,173.531,24.813,-0.444,-0.244,0.000,0.000,0.000
26.470,129.354,0.257,173.528,24.813,-0.444,-0.244,0.000,0.000,0.000
26.480,129.602,0.252,173.526,24.813,-0.444,-0.244,0.000,0.000,0.000
26.490,129.850,0.248,173.524,24.813,-0.444,-0.244,0.000,0.000,0.000
26.500,130.098,0.243,173.521,24.813,-0.444,-0.244,0.000,0.000,0.000
26.510,130.346,0.239,173.519,24.813,-0.444,-0.244,0.000,0.000,0.000
26.520,130.595,0.234,173.516,24.813,-0.444,-0.244,0.000,0.000,0.000
26.530,130.843,0.230,173.514,24.813,-0.444,-0.244,0.000,0.000,0.000
26.540,131.091,0.225,173.511,24.813,-0.444,-0.244,0.000,0.000,0.000
26.550,131.339,0.221,173.509,24.813,-0.444,-0.244,0.000,0.000,0.000
26.560,131.587,0.217,173.506,24.813,-0.444,-0.244,0.000,0.000,0.000
26.570,131.835,0.212,173.504,24.813,-0.444,-0.244,0.000,0.000,0.000
26.580,132.083,0.208,173.502,24.813,-0.444,-0.244,0.000,0.000,0.000
26.590,132.331,0.203,173.499,24.813,-0.444,-0.244,0.000,0.000,0.000
26.600,132.580,0.199,173.497,24.813,-0.444,-0.244,0.000,0.000,0.000
26.610,132.828,0.194,173.494,24.813,-0.444,-0.244,0.000,0.000,0.000
26.620,133.076,0.190,173.492,24.813,-0.444,-0.244,0.000,0.000,0.000
26.630,133.324,0.186,173.489,24.813,-0.444,-0.244,0.000,0.000,0.000
26.640,133.572,0.181,173.487,24.813,-0.444,-0.244,0.000,0.000,0.000
26.650,133.820,0.177,173.484,24.813,-0.444,-0.244,0.000,0.000,0.000
26.660,134.068,0.172,173.482,24.813,-0.444,-0.244,0.000,0.000,0.000
26.670,134.317,0.168,173.480,24.813,-0.444,-0.244,0.000,0.000,0.000
26.680,134.565,0.163,173.477,24.813,-0.444,-0.244,0.000,0.000,0.000
26.690,134.813,0.159,173.475,24.813,-0.444,-0.244,0.000,0.000,0.000
26.700,135.061,0.154,173.472,24.813,-0.444,-0.244,0.000,0.000,0.000
26.710,135.309,0.150,173.470,24.813,-0.444,-0.244,0.000,0.000,0.000
26.720,135.557,0.146,173.467,24.813,-0.444,-0.244,0.000,0.000,0.000
26.730,135.805,0.141,173.465,24.813,-0.444,-0.244,0.000,0.000,0.000
26.740,136.053,0.137,173.463,24.813,-0.444,-0.244,0.000,0.000,0.000
26.750,136.302,0.132,173.460,24.813,-0.444,-0.244,0.000,0.000,0.000
26.760,136.550,0.128,173.458,24.813,-0.444,-0.244,0.000,0.000,0.000
26.770,136.798,0.123,173.455,24.813,-0.444,-0.244,0.000,0.000,0.000
26.780,137.046,0.119,173.453,24.813,-0.444,-0.244,0.000,0.000,0.000
26.790,137.294,0.115,173.450,24.813,-0.444,-0.244,0.000,0.000,0.000
26.800,137.542,0.110,173.448,24.813,-0.444,-0.244,0.000,0.000,0.000
26.810,137.790,0.106,173.445,24.813,-0.444,-0.244,0.000,0.000,0.000
26.820,138.038,0.101,173.443,24.813,-0.444,-0.244,0.000,0.000,0.000
26.830,138.287,0.097,173.441,24.813,-0.444,-0.244,0.000,0.000,0.000
26.840,138.535,0.092,173.438,24.813,-0.444,-0.244,0.000,0.000,0.000
26.850,138.783,0.088,173.436,24.813,-0.444,-0.244,0.000,0.000,0.000
26.860,139.031,0.084,173.433,24.813,-0.444,-0.244,0.000,0.000,0.000
26.870,139.279,0.079,173.431,24.813,-0.444,-0.244,0.000,0.000,0.000
26.880,139.527,0.075,173.428,24.813,-0.444,-0.244,0.000,0.000,0.000
26.890,139.775,0.070,173.426,24.813,-0.444,-0.244,0.000,0.000,0.000
26.900,140.023,0.066,173.423,24.813,-0.444,-0.244,0.000,0.000,0.000
26.910,140.272,0.061,173.421,24.813,-0.444,-0.244,0.000,0.000,0.000
26.920,140.520,0.057,173.419,24.813,-0.444,-0.244,0.000,0.000,0.000
26.930,140.768,0.052,173.416,24.813,-0.444,-0.244,0.000,0.000,0.000
26.940,141.016,0.048,173.414,24.813,-0.444,-0.244,0.000,0.000,0.000
26.950,141.264,0.044,173.411,24.813,-0.444,-0.244,0.000,0.000,0.000
26.960,141.512,0.039,173.409,24.813,-0.444,-0.244,0.000,0.000,0.000
26.970,141.760,0.035,173.406,24.813,-0.444,-0.244,0.000,0.000,0.000
26.980,142.008,0.030,173.404,24.813,-0.444,-0.244,0.000,0.000,0.000
26.990,142.257,0.026,173.401,24.813,-0.444,-0.244,0.000,0.000,0.000
27.000,142.505,0.021,173.399,24.813,-0.444,-0.244,0.000,0.000,0.000
27.010,142.753,0.017,173.397,24.813,-0.444,-0.244,0.000,0.000,0.000
27.020,143.001,0.013,173.394,24.813,-0.444,-0.244,0.000,0.000,0.000
27.030,143.249,0.008,173.392,24.813,-0.444,-0.244,0.000,0.000,0.000
27.040,143.497,0.004,173.389,24.813,-0.444,-0.244,0.000,0.000,0.000
27.050,143.745,-0.001,173.387,24.813,-0.444,-0.244,0.000,0.000,0.000
27.060,143.994,-0.005,173.384,24.813,-0.444,-0.244,0.000,0.000,0.000
27.070,144.242,-0.010,173.382,24.813,-0.444,-0.244,0.000,0.000,0.000
27.080,144.490,-0.014,173.380,24.813,-0.444,-0.244,0.000,0.000,0.000
27.090,144.738,-0.018,173.377,24.813,-0.444,-0.344,0.000,0.000,0.000
27.100,144.986,-0.023,173.373,24.813,-0.444,-0.444,0.000,0.000,0.000
27.110,145.234,-0.027,173.368,24.813,-0.444,-0.544,0.000,0.000,0.000
27.120,145.482,-0.032,173.362,24.813,-0.444,-0.644,0.000,0.000,0.000
27.130,145.730,-0.036,173.355,24.813,-0.444,-0.744,0.000,0.000,0.000
27.140,145.979,-0.041,173.347,24.813,-0.444,-0.844,0.000,0.000,0.000
27.150,146.227,-0.045,173.338,24.813,-0.444,-0.944,0.000,0.000,0.000
27.160,146.475,-0.050,173.328,24.813,-0.444,-1.044,0.000,0.000,0.000
27.170,146.723,-0.054,173.317,24.813,-0.444,-1.144,0.000,0.000,0.000
27.180,146.971,-0.058,173.305,24.813,-0.444,-1.244,0.000,0.000,0.000
27.190,147.219,-0.063,173.292,24.813,-0.444,-1.344,0.000,0.000,0.000
27.200,147.467,-0.067,173.278,24.813,-0.444,-1.444,0.000,0.000,0.000
27.210,147.715,-0.072,173.263,24.813,-0.444,-1.544,0.000,0.000,0.000
27.220,147.964,-0.076,173.247,24.813,-0.444,-1.644,0.000,0.000,0.000
27.230,148.212,-0.081,173.230,24.813,-0.444,-1.744,0.000,0.000,0.000
27.240,148.460,-0.085,173.212,24.813,-0.444,-1.844,0.000,0.000,0.000
27.250,148.708,-0.089,173.194,24.813,-0.444,-1.944,0.000,0.000,0.000
27.260,148.956,-0.094,173.174,24.813,-0.444,-2.044,0.000,0.000,0.000
27.270,149.204,-0.098,173.153,24.813,-0.444,-2.144,0.000,0.000,0.000
27.280,149.452,-0.103,173.131,24.813,-0.444,-2.244,0.000,0.000,0.000
27.290,149.700,-0.107,173.108,24.813,-0.444,-2.344,0.000,0.000,0.000
27.300,149.949,-0.112,173.084,24.813,-0.444,-2.444,0.000,0.000,0.000
27.310,150.197,-0.116,173.059,24.813,-0.444,-2.544,0.000,0.000,0.000
27.320,150.445,-0.121,173.033,24.813,-0.444,-2.644,0.000,0.000,0.000
27.330,150.693,-0.125,173.006,24.813,-0.444,-2.744,0.000,0.000,0.000
27.340,150.941,-0.129,172.978,24.813,-0.444,-2.844,0.000,0.000,0.000
27.350,151.189,-0.134,172.949,24.813,-0.444,-2.944,0.000,0.000,0.000
27.360,151.437,-0.138,172.919,24.813,-0.444,-3.044,0.000,0.000,0.000
27.370,151.686,-0.143,172.888,24.813,-0.444,-3.144,0.000,0.000,0.000
27.380,151.934,-0.147,172.856,24.813,-0.444,-3.244,0.000,0.000,0.000
27.390,152.182,-0.152,172.823,24.813,-0.444,-3.344,0.000,0.000,0.000
27.400,152.430,-0.156,172.789,24.813,-0.444,-3.444,0.000,0.000,0.000
27.410,152.678,-0.160,172.754,24.813,-0.444,-3.544,0.000,0.000,0.000
27.420,152.926,-0.165,172.718,24.813,-0.444,-3.644,0.000,0.000,0.000
27.430,153.174,-0.169,172.682,24.813,-0.444,-3.744,0.000,0.000,0.000
27.440,153.422,-0.174,172.644,24.813,-0.444,-3.844,0.000,0.000,0.000
27.450,153.671,-0.178,172.605,24.813,-0.444,-3.944,0.000,0.000,0.000
27.460,153.919,-0.183,172.565,24.813,-0.444,-4.044,0.000,0.000,0.000
27.470,154.167,-0.187,172.524,24.813,-0.444,-4.144,0.000,0.000,0.000
27.480,154.415,-0.191,172.482,24.813,-0.444,-4.244,0.000,0.000,0.000
